x, y
348.98823529411766, 93.53462810084365
2741.458823529412, 58.976928113890914
5145.599999999999, 37.94024623262639
7526.4, 19.187520990478323
9930.541176470588, 12.098418191380048
12311.341176470587, 7.782992093447677
