x, y
372.32941176470587, 603.7286692973798
2753.1294117647058, 317.81695927756397
5122.2588235294115, 174.1521668487787
7538.070588235294, 84.61182441916029
9918.870588235293, 47.30326811843899
12288, 26.44546657687039
